name,price
M4A4 | The Battlestar (Battle-Scarred),6.12
AUG | Death by Puppy (Minimal Wear),7.16
Souvenir Tec-9 | Brass (Battle-Scarred),5.99
Sticker | Twistzz (Foil) | Katowice 2019,6.03
StatTrak™ M4A1-S | Player Two (Battle-Scarred),21.71
SG 553 | Traveler (Minimal Wear),4.86
StatTrak™ Sawed-Off | Black Sand (Minimal Wear),0.25
Shadow Case,0.2
Galil AR | Tornado (Factory New),2.86
Getaway Sally | The Professionals,8.7
AWP | Safari Mesh (Battle-Scarred),0.19
StatTrak™ M4A4 | Tooth Fairy (Minimal Wear),18.14
Five-SeveN | Angry Mob (Minimal Wear),5.59
Dual Berettas | Cobra Strike (Battle-Scarred),20.14
StatTrak™ P250 | Ripple (Field-Tested),0.22
AWP | Corticera (Minimal Wear),12.64
'Two Times' McCoy | USAF TACP,1.25
Galil AR | Crimson Tsunami (Field-Tested),0.56
StatTrak™ M4A1-S | Flashback (Well-Worn),2.75
StatTrak™ XM1014 | Scumbria (Field-Tested),0.35
StatTrak™ Sawed-Off | Wasteland Princess (Battle-Scarred),3.97
Desert Eagle | Night (Well-Worn),2.45
M4A1-S | Nitro (Factory New),4.3
USP-S | Caiman (Field-Tested),18.62
M4A4 | The Emperor (Minimal Wear),53.1
M4A4 | The Battlestar (Minimal Wear),8.92
M4A4 | Griffin (Factory New),8.12
★ Talon Knife | Doppler (Factory New),732.64
Sealed Graffiti | Welcome to the Clutch,0.98
Sealed Graffiti | Guardian,0.43
FAMAS | Neural Net (Minimal Wear),1.23
Souvenir P90 | Storm (Field-Tested),0.35
Souvenir CZ75-Auto | Nitro (Field-Tested),1.92
XM1014 | Seasons (Well-Worn),0.59
Five-SeveN | Urban Hazard (Factory New),0.7
P250 | Muertos (Field-Tested),3.15
Desert Eagle | Corinthian (Factory New),0.79
3rd Commando Company | KSK,2.74
StatTrak™ MAG-7 | Popdog (Battle-Scarred),0.19
Sawed-Off | Morris (Factory New),0.22
StatTrak™ CZ75-Auto | Tacticat (Field-Tested),0.57
StatTrak™ MP9 | Goo (Battle-Scarred),0.71
XM1014 | Ziggy (Factory New),0.96
StatTrak™ G3SG1 | Hunter (Field-Tested),0.13
PP-Bizon | High Roller (Minimal Wear),3.84
StatTrak™ AUG | Triqua (Well-Worn),0.2
CZ75-Auto | Tacticat (Field-Tested),0.27
CZ75-Auto | Tacticat (Minimal Wear),0.52
XM1014 | Ziggy (Field-Tested),0.26
R8 Revolver | Llama Cannon (Battle-Scarred),1.9
USP-S | Cyrex (Factory New),3.68
SG 553 | Lush Ruins (Field-Tested),0.2
Tec-9 | Phoenix Chalk (Battle-Scarred),0.2
Galil AR | Connexion (Well-Worn),0.47
Souvenir Five-SeveN | Forest Night (Field-Tested),0.35
UMP-45 | Labyrinth (Minimal Wear),0.12
Souvenir MP9 | Storm (Well-Worn),0.31
Souvenir P250 | Bone Mask (Field-Tested),0.34
MAC-10 | Classic Crate (Factory New),0.29
Sticker | Gold Nova (Holo),1.89
StatTrak™ AWP | Mortis (Minimal Wear),9.78
Desert Eagle | Directive (Minimal Wear),1.16
StatTrak™ P2000 | Pulse (Well-Worn),0.93
SSG 08 | Dragonfire (Factory New),22.25
StatTrak™ Five-SeveN | Case Hardened (Field-Tested),13.24
USP-S | Royal Blue (Minimal Wear),11.71
Negev | Terrain (Field-Tested),0.15
Glock-18 | Ironwork (Minimal Wear),0.18
StatTrak™ R8 Revolver | Survivalist (Field-Tested),0.24
Sticker | f0rest | Cluj-Napoca 2015,1.77
Sticker | Xizt | Cluj-Napoca 2015,0.78
Sticker | seized | Cluj-Napoca 2015,1.73
Sticker | TaZ | Cluj-Napoca 2015,0.96
AWP | Elite Build (Minimal Wear),12.67
StatTrak™ Desert Eagle | Blue Ply (Factory New),6.26
StatTrak™ SG 553 | Danger Close (Factory New),1.6
Sticker | kNgV- (Foil) | Berlin 2019,2.8
StatTrak™ CZ75-Auto | Distressed (Battle-Scarred),0.13
G3SG1 | Flux (Field-Tested),5.67
Dual Berettas | Cobalt Quartz (Well-Worn),0.29
AUG | Torque (Minimal Wear),3.71
StatTrak™ Negev | Power Loader (Minimal Wear),10.85
Desert Eagle | Light Rail (Factory New),3.56
StatTrak™ Desert Eagle | Bronze Deco (Minimal Wear),1.79
Berlin 2019 Overpass Souvenir Package,14.87
Sticker | LUCAS1 | Krakow 2017,1.38
Sticker | WorldEdit | Krakow 2017,1.79
Sticker | Hobbit | Krakow 2017,1.22
Sticker | NiKo | Krakow 2017,3.78
Sticker | wayLander | Krakow 2017,1.64
Sticker | device (Foil) | Krakow 2017,22.22
Sticker | AdreN | Krakow 2017,1.94
Sticker | MSL | Krakow 2017,8.92
Sticker | markeloff | Krakow 2017,1.66
Krakow 2017 Legends (Holo-Foil),20.54
Sticker | Astralis | Krakow 2017,1.51
Sticker | SK Gaming | Krakow 2017,1.83
Sticker | HellRaisers | Cologne 2014,4.55
Sticker | Team Liquid | Atlanta 2017,11.21
Sticker | Counter Logic Gaming (Holo) | Cologne 2016,22.69
Sticker | NiKo | MLG Columbus 2016,9.29
Sticker | chrisJ | MLG Columbus 2016,1.48
Sticker | AdreN  | MLG Columbus 2016,1.67
Sticker | cajunb | MLG Columbus 2016,0.98
Sticker | kennyS | MLG Columbus 2016,10.75
Sticker | NBK- | MLG Columbus 2016,1.29
Sticker | FaZe Clan (Holo) | MLG Columbus 2016,11.27
MAC-10 | Indigo (Field-Tested),1.43
StatTrak™ P250 | Cartel (Minimal Wear),21.83
StatTrak™ USP-S | Torque (Factory New),5.4
AWP | Pink DDPAT (Well-Worn),20.16
P250 | Splash (Minimal Wear),14.05
StatTrak™ XM1014 | XOXO (Field-Tested),9.0
Sealed Graffiti | Recoil AWP (Tiger Orange),3.0
StatTrak™ M4A1-S | Blood Tiger (Minimal Wear),6.73
SCAR-20 | Cyrex (Well-Worn),12.8
Souvenir Tec-9 | VariCamo (Well-Worn),1.61
StatTrak™ Tec-9 | Flash Out (Field-Tested),0.13
M4A4 | Converter (Field-Tested),1.32
StatTrak™ Glock-18 | Off World (Well-Worn),0.33
StatTrak™ Glock-18 | Weasel (Well-Worn),1.2
CZ75-Auto | Eco (Minimal Wear),0.75
M4A4 | The Emperor (Field-Tested),18.83
StatTrak™ Nova | Wild Six (Battle-Scarred),0.56
★ Hydra Gloves | Emerald (Battle-Scarred),88.58
StatTrak™ USP-S | Blood Tiger (Minimal Wear),3.37
Tec-9 | Fuel Injector (Field-Tested),1.95
Sticker | Kjaerbye | Boston 2018,0.87
StatTrak™ P90 | Grim (Field-Tested),0.43
★ Shadow Daggers | Scorched (Field-Tested),79.12
AK-47 | Aquamarine Revenge (Factory New),73.99
M4A1-S | Nitro (Field-Tested),0.85
Sticker | DreamHack | Cluj-Napoca 2015,9.17
Sticker | The Ninja,1.11
Souvenir G3SG1 | Desert Storm (Battle-Scarred),0.47
USP-S | Torque (Field-Tested),1.01
AUG | Death by Puppy (Factory New),9.98
AUG | Ricochet (Field-Tested),0.13
Dual Berettas | Cartel (Field-Tested),0.13
StatTrak™ Five-SeveN | Flame Test (Factory New),0.75
USP-S | Forest Leaves (Battle-Scarred),0.15
M4A1-S | Boreal Forest (Well-Worn),0.13
SCAR-20 | Green Marine (Field-Tested),0.15
Sticker | NBK- | Boston 2018,0.53
Autograph Capsule | Gambit Gaming | MLG Columbus 2016,3.41
Autograph Capsule | Flipsid3 Tactics | MLG Columbus 2016,3.67
AK-47 | Rat Rod (Factory New),10.97
Sticker | Boombl4 (Gold) | Berlin 2019,18.9
Sticker | Team Liquid (Holo) | London 2018,5.64
Dual Berettas | Anodized Navy (Minimal Wear),2.21
MP9 | Hypnotic (Minimal Wear),9.75
StatTrak™ Galil AR | Chromatic Aberration (Field-Tested),11.19
Sticker | Luminosity Gaming | Cologne 2015,4.32
Sticker | Stewie2K | Berlin 2019,0.12
StatTrak™ CZ75-Auto | Tacticat (Factory New),3.53
StatTrak™ MP9 | Black Sand (Field-Tested),0.14
Tec-9 | Sandstorm (Field-Tested),0.14
P250 | Supernova (Factory New),0.98
MAG-7 | Monster Call (Minimal Wear),0.89
P250 | Supernova (Field-Tested),0.5
StatTrak™ CZ75-Auto | Tigris (Field-Tested),1.31
CZ75-Auto | Tigris (Minimal Wear),0.67
StatTrak™ Nova | Koi (Factory New),3.88
StatTrak™ CZ75-Auto | Tigris (Battle-Scarred),1.11
StatTrak™ Nova | Koi (Minimal Wear),2.11
StatTrak™ PP-Bizon | Osiris (Factory New),3.82
Five-SeveN | Fowl Play (Well-Worn),1.67
SSG 08 | Abyss (Minimal Wear),0.65
StatTrak™ MAG-7 | Monster Call (Field-Tested),1.29
M4A4 | Tooth Fairy (Minimal Wear),7.24
XM1014 | Entombed (Minimal Wear),6.88
StatTrak™ P250 | Cassette (Field-Tested),0.21
SSG 08 | Dragonfire (Minimal Wear),12.63
Sticker | Zeus | Cologne 2015,2.08
Sticker | Astralis (Gold) | 2020 RMR,14.96
USP-S | Pathfinder (Field-Tested),10.72
StatTrak™ MAC-10 | Disco Tech (Minimal Wear),17.81
StatTrak™ Nova | Windblown (Minimal Wear),1.4
StatTrak™ M4A1-S | Guardian (Minimal Wear),42.32
StatTrak™ FAMAS | Commemoration (Minimal Wear),46.67
StatTrak™ Galil AR | Chromatic Aberration (Minimal Wear),20.15
USP-S | Monster Mashup (Field-Tested),4.78
MAC-10 | Disco Tech (Battle-Scarred),1.93
M4A1-S | Player Two (Minimal Wear),30.22
MP7 | Neon Ply (Field-Tested),0.59
Desert Eagle | Heirloom (Battle-Scarred),4.16
Nova | Plume (Minimal Wear),0.37
SG 553 | Colony IV (Battle-Scarred),3.44
Dual Berettas | Balance (Battle-Scarred),0.23
StatTrak™ R8 Revolver | Memento (Battle-Scarred),0.51
SSG 08 | Fever Dream (Factory New),2.32
StatTrak™ P250 | Nevermore (Minimal Wear),2.07
StatTrak™ P250 | Nevermore (Well-Worn),1.89
StatTrak™ SSG 08 | Fever Dream (Field-Tested),2.1
MAG-7 | Heat (Factory New),2.19
XM1014 | Teclu Burner (Minimal Wear),1.41
MAC-10 | Gold Brick (Factory New),66.05
P90 | Tiger Pit (Well-Worn),14.11
StatTrak™ Five-SeveN | Kami (Factory New),2.57
G3SG1 | The Executioner (Well-Worn),1.71
G3SG1 | The Executioner (Field-Tested),1.7
Sticker | buster (Foil) | Katowice 2019,1.04
P250 | Mint Kimono (Battle-Scarred),1.01
StatTrak™ R8 Revolver | Reboot (Factory New),14.52
Sticker | 100 Thieves | Boston 2018,12.1
Sticker | Team Dignitas | Cologne 2016,13.13
Sawed-Off | Clay Ambush (Battle-Scarred),0.19
Five-SeveN | Flame Test (Factory New),0.19
Desert Eagle | Urban DDPAT (Well-Worn),0.85
StatTrak™ FAMAS | Decommissioned (Well-Worn),0.36
Nova | Exo (Field-Tested),0.12
MAC-10 | Lapis Gator (Field-Tested),0.15
USP-S | Lead Conduit (Field-Tested),0.69
AUG | Ricochet (Minimal Wear),0.35
StatTrak™ P2000 | Pulse (Field-Tested),0.97
Sealed Graffiti | Oops (Monster Purple),0.14
StatTrak™ M4A1-S | Mecha Industries (Minimal Wear),42.49
Sticker | Tyloo | Katowice 2019,1.3
Sticker | JW | Boston 2018,1.46
Sticker | Trick Or Treat,0.99
Maximus | Sabre,0.63
CZ75-Auto | Silver (Factory New),2.01
★ M9 Bayonet | Urban Masked (Minimal Wear),243.88
MP9 | Bioleak (Field-Tested),0.12
Glock-18 | Sacrifice (Field-Tested),0.12
Desert Eagle | Blue Ply (Battle-Scarred),0.12
StatTrak™ R8 Revolver | Bone Forged (Battle-Scarred),0.15
P250 | Verdigris (Battle-Scarred),0.12
Tec-9 | Phoenix Chalk (Minimal Wear),0.23
Sealed Graffiti | Kiss (Blood Red),1.11
"Music Kit | Sean Murray, A*D*8",3.51
P2000 | Scorpion (Factory New),3.78
XM1014 | Bone Machine (Field-Tested),2.03
StatTrak™ Nova | Ghost Camo (Minimal Wear),3.39
Galil AR | Shattered (Well-Worn),4.63
Souvenir Negev | Bulkhead (Factory New),10.23
Souvenir AWP | Pink DDPAT (Battle-Scarred),43.6
StatTrak™ SCAR-20 | Torn (Minimal Wear),1.0
PP-Bizon | Bamboo Print (Minimal Wear),1.52
P2000 | Panther Camo (Well-Worn),1.65
CZ75-Auto | Jungle Dashed (Factory New),1.25
AUG | Stymphalian (Battle-Scarred),1.54
Galil AR | Shattered (Field-Tested),3.72
★ Moto Gloves | Smoke Out (Field-Tested),339.38
★ Karambit | Forest DDPAT (Field-Tested),319.96
P90 | Desert Warfare (Minimal Wear),1.85
★ Navaja Knife | Damascus Steel (Well-Worn),79.7
StatTrak™ Tec-9 | Ice Cap (Field-Tested),0.32
P90 | Ash Wood (Factory New),0.28
G3SG1 | Stinger (Field-Tested),0.28
StatTrak™ AK-47 | Point Disarray (Minimal Wear),65.15
Sticker | Cerberus,0.58
Sticker | Bash (Holo),6.21
P250 | Wingshot (Battle-Scarred),1.12
★ Huntsman Knife | Boreal Forest (Field-Tested),102.68
MAG-7 | Core Breach (Minimal Wear),1.46
Sticker | JW (Foil) | Katowice 2019,2.57
Sticker | DickStacy (Foil) | Berlin 2019,12.59
Glock-18 | Weasel (Field-Tested),0.28
StatTrak™ MAC-10 | Classic Crate (Well-Worn),0.14
M4A4 | Desolate Space (Field-Tested),8.44
AK-47 | Frontside Misty (Battle-Scarred),11.38
Desert Eagle | Trigger Discipline (Battle-Scarred),1.55
Sticker | G2 (Foil) | 2020 RMR,1.4
"Music Kit | Michael Bross, Invasion!",5.24
★ Hand Wraps | Desert Shamagh (Field-Tested),112.25
PP-Bizon | Death Rattle (Field-Tested),0.19
Sticker | Boom (Gold) | 2020 RMR,4.92
Sticker | Vitality (Gold) | 2020 RMR,4.06
Sticker | Evil Geniuses (Gold) | 2020 RMR,3.14
Tec-9 | Blast From the Past (Factory New),15.53
P250 | Contaminant (Factory New),0.3
★ M9 Bayonet | Slaughter (Minimal Wear),657.19
StatTrak™ AK-47 | Frontside Misty (Minimal Wear),56.24
AK-47 | Safety Net (Field-Tested),6.66
★ Karambit | Freehand (Field-Tested),444.99
StatTrak™ USP-S | Blueprint (Field-Tested),11.87
★ Flip Knife | Forest DDPAT (Field-Tested),118.83
Nova | Rust Coat (Minimal Wear),1.86
StatTrak™ MAC-10 | Pipe Down (Factory New),4.27
MAC-10 | Tatter (Factory New),4.12
Glock-18 | Wasteland Rebel (Well-Worn),5.67
StatTrak™ FAMAS | Mecha Industries (Field-Tested),4.94
P90 | Ancient Earth (Field-Tested),0.2
StatTrak™ Desert Eagle | Blue Ply (Well-Worn),0.98
StatTrak™ M4A1-S | Leaded Glass (Field-Tested),6.27
StatTrak™ P90 | Off World (Field-Tested),0.25
Nova | Army Sheen (Factory New),0.33
G3SG1 | Ancient Ritual (Field-Tested),1.81
Galil AR | Dusk Ruins (Field-Tested),11.25
G3SG1 | Ancient Ritual (Factory New),2.17
MP7 | Vault Heist (Field-Tested),1.53
P2000 | Panther Camo (Field-Tested),1.82
StatTrak™ USP-S | Guardian (Field-Tested),3.43
StatTrak™ M249 | System Lock (Field-Tested),0.33
StatTrak™ Negev | Terrain (Field-Tested),0.39
StatTrak™ Dual Berettas | Shred (Field-Tested),0.27
StatTrak™ AWP | Capillary (Field-Tested),1.29
Galil AR | Cold Fusion (Well-Worn),0.15
StatTrak™ MP5-SD | Condition Zero (Field-Tested),0.23
StatTrak™ Glock-18 | Sacrifice (Battle-Scarred),0.67
Sealed Graffiti | Sheriff (Jungle Green),0.4
SSG 08 | Detour (Factory New),10.03
FAMAS | Djinn (Well-Worn),1.57
AWP | Silk Tiger (Field-Tested),293.48
Sticker | FaZe (Gold) | 2020 RMR,11.13
M4A1-S | Guardian (Well-Worn),11.56
FAMAS | Djinn (Factory New),8.04
StatTrak™ Galil AR | Eco (Field-Tested),8.21
Sticker | Bombsquad,0.14
★ Shadow Daggers | Case Hardened (Field-Tested),116.05
StatTrak™ USP-S | Cyrex (Field-Tested),4.6
M4A4 | Hellfire (Field-Tested),28.94
StatTrak™ AK-47 | Asiimov (Battle-Scarred),57.37
Sticker | Team Liquid (Holo) | MLG Columbus 2016,21.82
"StatTrak™ Music Kit | Dren, Gunman Taco Truck",26.47
AUG | Navy Murano (Field-Tested),0.54
Galil AR | Firefight (Field-Tested),0.27
StatTrak™ MAC-10 | Lapis Gator (Field-Tested),0.59
StatTrak™ UMP-45 | Briefing (Well-Worn),0.14
P250 | Valence (Minimal Wear),0.18
M249 | O.S.I.P.R. (Well-Worn),0.23
UMP-45 | Moonrise (Minimal Wear),0.42
Five-SeveN | Retrobution (Field-Tested),0.87
StatTrak™ SSG 08 | Parallax (Field-Tested),1.56
★ Stiletto Knife | Boreal Forest (Field-Tested),101.58
Patch | Metal Supreme Master,0.5
StatTrak™ Glock-18 | Blue Fissure (Field-Tested),2.96
P90 | Death Grip (Minimal Wear),5.76
"StatTrak™ Music Kit | Scarlxrd, CHAIN$AW.LXADXUT.",5.11
Sticker | Cloud9 G2A | Cologne 2015,2.81
AUG | Bengal Tiger (Minimal Wear),10.63
P90 | Teardown (Factory New),0.79
StatTrak™ Dual Berettas | Panther (Battle-Scarred),1.05
StatTrak™ M4A1-S | Nightmare (Well-Worn),10.45
StatTrak™ AK-47 | The Empress (Well-Worn),65.67
StatTrak™ AUG | Fleet Flock (Well-Worn),3.04
StatTrak™ PP-Bizon | Fuel Rod (Minimal Wear),4.34
FAMAS | Valence (Minimal Wear),3.0
StatTrak™ R8 Revolver | Crimson Web (Field-Tested),0.31
SCAR-20 | Enforcer (Minimal Wear),0.74
G3SG1 | Ventilator (Factory New),0.18
StatTrak™ Galil AR | Black Sand (Field-Tested),0.37
Glock-18 | Weasel (Well-Worn),0.3
Italy Pin,5.3
Sergeant Bombson | SWAT,1.86
M4A4 | X-Ray (Field-Tested),12.15
Sealed Graffiti | Water Gun,2.47
AK-47 | Neon Revolution (Well-Worn),24.14
MP9 | Dry Season (Minimal Wear),1.59
StatTrak™ MAC-10 | Heat (Factory New),12.25
MAG-7 | Justice (Field-Tested),2.0
Nova | Bloomstick (Factory New),44.38
P2000 | Handgun (Field-Tested),0.44
XM1014 | Entombed (Field-Tested),4.7
★ Navaja Knife | Safari Mesh (Minimal Wear),73.44
SCAR-20 | Powercore (Battle-Scarred),0.26
Operation Vanguard Case Key,5.29
Winter Offensive Case Key,4.29
Huntsman Case Key,5.89
StatTrak™ CZ75-Auto | Distressed (Factory New),1.21
PP-Bizon | Jungle Slipstream (Battle-Scarred),0.26
Berlin 2019 Minor Challengers (Holo-Foil),1.73
USP-S | Stainless (Minimal Wear),7.76
M4A4 | Desolate Space (Minimal Wear),13.52
Five-SeveN | Copper Galaxy (Minimal Wear),6.45
CZ75-Auto | Indigo (Minimal Wear),0.79
Sealed Graffiti | Choke (Princess Pink),0.19
Sticker | mousesports (Holo) | Cologne 2016,12.53
Sticker | London Conspiracy | Cologne 2014,17.2
Sticker | oskar (Foil) | Boston 2018,2.39
StatTrak™ M4A4 | Magnesium (Field-Tested),1.44
★ Driver Gloves | Queen Jaguar (Field-Tested),115.95
Name Tag,2.34
★ StatTrak™ M9 Bayonet | Rust Coat (Battle-Scarred),272.55
Sealed Graffiti | Heart (Bazooka Pink),0.16
USP-S | Business Class (Minimal Wear),24.79
M4A1-S | Player Two (Factory New),65.75
Sticker | Gold Nova,0.61
Galil AR | Black Sand (Well-Worn),0.11
Nova | Green Apple (Factory New),10.57
StatTrak™ Tec-9 | Sandstorm (Battle-Scarred),0.28
StatTrak™ AK-47 | Orbit Mk01 (Factory New),55.27
MP9 | Airlock (Well-Worn),1.76
SCAR-20 | Assault (Factory New),0.19
★ Shadow Daggers | Scorched (Minimal Wear),82.12
SSG 08 | Blood in the Water (Factory New),63.15
AWP | PAW (Battle-Scarred),1.94
"StatTrak™ Music Kit | Beartooth, Aggressive",2.43
StatTrak™ PP-Bizon | Photic Zone (Minimal Wear),1.47
Sticker | Hello UMP-45 (Gold),2.37
AK-47 | Blue Laminate (Field-Tested),6.32
StatTrak™ USP-S | Torque (Field-Tested),2.57
"Music Kit | Austin Wintory, Bachram",3.74
P90 | Virus (Minimal Wear),1.44
Dual Berettas | Royal Consorts (Minimal Wear),0.77
StatTrak™ Dual Berettas | Elite 1.6 (Minimal Wear),0.33
MAG-7 | Cobalt Core (Field-Tested),0.14
Sticker | Bomb Code,1.31
Glock-18 | Clear Polymer (Well-Worn),0.21
StatTrak™ Five-SeveN | Capillary (Minimal Wear),0.41
StatTrak™ PP-Bizon | Antique (Factory New),12.52
StatTrak™ MAC-10 | Heat (Minimal Wear),6.61
StatTrak™ USP-S | Cortex (Field-Tested),8.66
CZ75-Auto | Twist (Well-Worn),0.38
Glock-18 | Brass (Well-Worn),5.13
★ Navaja Knife | Stained (Minimal Wear),75.46
StatTrak™ M4A4 | Magnesium (Minimal Wear),2.53
MAC-10 | Whitefish (Minimal Wear),0.22
★ Bayonet | Ultraviolet (Field-Tested),194.83
StatTrak™ Tec-9 | Fuel Injector (Minimal Wear),9.76
"Music Kit | Dren, Gunman Taco Truck",17.85
StatTrak™ SCAR-20 | Enforcer (Minimal Wear),2.24
Sticker | Supreme Master First Class (Holo),2.24
StatTrak™ SSG 08 | Fever Dream (Minimal Wear),3.91
UMP-45 | Arctic Wolf (Factory New),1.22
StatTrak™ PP-Bizon | Jungle Slipstream (Field-Tested),0.19
StatTrak™ Dual Berettas | Dualing Dragons (Minimal Wear),1.31
P2000 | Imperial (Factory New),0.38
StatTrak™ Galil AR | Vandal (Field-Tested),0.26
StatTrak™ G3SG1 | Digital Mesh (Field-Tested),0.18
StatTrak™ MP9 | Dart (Field-Tested),0.83
StatTrak™ P90 | Grim (Minimal Wear),1.21
StatTrak™ Negev | Lionfish (Field-Tested),0.65
AUG | Stymphalian (Minimal Wear),2.79
MP7 | Bloodsport (Minimal Wear),3.59
StatTrak™ P2000 | Urban Hazard (Minimal Wear),0.26
StatTrak™ P2000 | Urban Hazard (Field-Tested),0.14
StatTrak™ P2000 | Urban Hazard (Well-Worn),0.13
StatTrak™ MP9 | Black Sand (Battle-Scarred),0.13
StatTrak™ Nova | Wild Six (Field-Tested),0.58
AWP | BOOM (Field-Tested),47.92
Sawed-Off | Clay Ambush (Well-Worn),0.23
M4A1-S | Nitro (Battle-Scarred),0.88
Dual Berettas | Pyre (Minimal Wear),11.76
Sawed-Off | Wasteland Princess (Well-Worn),2.43
StatTrak™ Five-SeveN | Fairy Tale (Battle-Scarred),5.87
MAG-7 | Sonar (Minimal Wear),0.15
StatTrak™ Galil AR | Chatterbox (Well-Worn),31.84
Sticker | Drug War Veteran,1.17
Souvenir UMP-45 | Indigo (Field-Tested),0.6
Negev | Phoenix Stencil (Minimal Wear),14.71
SCAR-20 | Magna Carta (Factory New),5.64
StatTrak™ FAMAS | Sergeant (Well-Worn),2.61
StatTrak™ MP5-SD | Kitbash (Field-Tested),1.11
★ Huntsman Knife | Forest DDPAT (Well-Worn),103.82
StatTrak™ Desert Eagle | Naga (Factory New),20.75
USP-S | Overgrowth (Field-Tested),21.91
AWP | Capillary (Well-Worn),0.39
Cologne 2016 Cobblestone Souvenir Package,787.3
Nova | Ghost Camo (Well-Worn),1.36
Sticker | Ninjas in Pyjamas (Foil) | Cologne 2016,21.77
★ Falchion Knife | Forest DDPAT (Field-Tested),91.72
Dual Berettas | Cobalt Quartz (Factory New),0.23
Souvenir P250 | Bone Mask (Battle-Scarred),0.31
StatTrak™ AWP | Hyper Beast (Field-Tested),76.5
StatTrak™ M4A4 | Griffin (Field-Tested),7.49
Rezan The Ready | Sabre,1.32
M4A1-S | Player Two (Field-Tested),14.1
StatTrak™ AK-47 | Uncharted (Field-Tested),2.49
StatTrak™ AK-47 | Uncharted (Minimal Wear),3.21
StatTrak™ CZ75-Auto | Circaetus (Field-Tested),0.73
P90 | Elite Build (Minimal Wear),0.33
M4A1-S | Control Panel (Well-Worn),5.1
Nova | Rust Coat (Battle-Scarred),1.68
Desert Eagle | Emerald Jörmungandr (Factory New),258.54
StatTrak™ USP-S | Overgrowth (Field-Tested),45.95
StatTrak™ R8 Revolver | Crimson Web (Battle-Scarred),0.21
SG 553 | Atlas (Minimal Wear),0.12
Tec-9 | Decimator (Field-Tested),5.89
Galil AR | Akoben (Field-Tested),0.16
Sticker | Flickshot,1.0
Sticker | Queen Of Pain,1.16
Patch | Metal Gold Nova I,0.31
StatTrak™ PP-Bizon | Runic (Battle-Scarred),0.15
AUG | Aristocrat (Field-Tested),0.55
FAMAS | Teardown (Field-Tested),0.43
StatTrak™ MP9 | Deadly Poison (Well-Worn),0.44
AWP | Hyper Beast (Field-Tested),33.78
StatTrak™ Desert Eagle | Conspiracy (Factory New),26.33
ESL One Cologne 2015 Legends (Foil),14.16
MAG-7 | SWAG-7 (Battle-Scarred),0.27
Sealed Graffiti | Chef Kiss (Bazooka Pink),0.12
StatTrak™ XM1014 | Entombed (Battle-Scarred),9.55
Tec-9 | Brass (Field-Tested),0.73
USP-S | Night Ops (Field-Tested),0.44
Sticker | Natus Vincere (Foil) | Berlin 2019,8.1
"Music Kit | Proxy, Battlepack",4.01
Sticker | Xyp9x (Gold) | Berlin 2019,41.69
Sticker | Spartan,0.22
Souvenir UMP-45 | Fallout Warning (Minimal Wear),9.16
Sticker | G2 Esports (Foil) | MLG Columbus 2016,17.03
M249 | Spectre (Minimal Wear),0.13
MAC-10 | Lapis Gator (Minimal Wear),0.24
MAG-7 | Bulldozer (Well-Worn),1.94
★ Navaja Knife | Night Stripe (Battle-Scarred),70.83
Souvenir PP-Bizon | Carbon Fiber (Minimal Wear),0.65
StatTrak™ M4A1-S | Briefing (Factory New),24.72
StatTrak™ M4A4 | X-Ray (Minimal Wear),49.44
Nova | Baroque Orange (Field-Tested),99.72
M4A4 | The Emperor (Battle-Scarred),12.25
StatTrak™ MAC-10 | Carnivore (Minimal Wear),0.43
P90 | Traction (Minimal Wear),0.17
M4A1-S | Dark Water (Field-Tested),54.92
M4A1-S | Flashback (Minimal Wear),1.15
M4A4 | Converter (Minimal Wear),1.64
StatTrak™ Desert Eagle | Corinthian (Minimal Wear),3.26
USP-S | Orion (Factory New),36.52
FAMAS | Valence (Factory New),6.39
AUG | Wings (Factory New),13.78
Sticker | Astralis | Katowice 2019,1.1
P250 | See Ya Later (Factory New),10.19
CZ75-Auto | Hexane (Well-Worn),1.77
MP7 | Akoben (Well-Worn),0.19
StatTrak™ AWP | Capillary (Well-Worn),2.49
StatTrak™ SG 553 | Heavy Metal (Well-Worn),0.65
Sticker | electronic | London 2018,0.74
Sticker | mir (Foil) | Boston 2018,3.41
AK-47 | Neon Rider (Minimal Wear),63.53
P250 | Vino Primo (Field-Tested),5.64
StatTrak™ UMP-45 | Oscillator (Field-Tested),0.63
StatTrak™ Galil AR | Signal (Field-Tested),1.19
PP-Bizon | Photic Zone (Field-Tested),0.21
AWP | Fade (Factory New),1723.6
StatTrak™ P250 | Cassette (Well-Worn),0.4
StatTrak™ PP-Bizon | Runic (Minimal Wear),0.38
SSG 08 | Mainframe 001 (Factory New),0.6
Sticker | Ninjas in Pyjamas (Gold) | 2020 RMR,6.49
Sticker | OpTic Gaming | Cologne 2016,2.66
StatTrak™ SG 553 | Danger Close (Field-Tested),0.15
StatTrak™ Galil AR | Black Sand (Battle-Scarred),0.23
StatTrak™ P90 | Traction (Battle-Scarred),0.24
USP-S | The Traitor (Well-Worn),33.81
StatTrak™ Dual Berettas | Marina (Field-Tested),7.14
StatTrak™ AUG | Wings (Factory New),12.63
★ Karambit | Urban Masked (Field-Tested),301.68
Galil AR | Connexion (Battle-Scarred),0.41
"Music Kit | Damjan Mravunac, The Talos Principle",5.8
